POS,Nombre d'apparitions,Frequence d'apparition
n(sing),38,0.19689
adp(),22,0.11399
conj(coord),12,0.06218
adj(),12,0.06218
adv(gener),10,0.05181
pron(poss),9,0.04663
"pron(pers,1,sing)",8,0.04145
art(def),7,0.03627
"v(participle,past)",6,0.03109
"v(fin,pres,lex)",6,0.03109
"pron(pers,2,plu)",6,0.03109
adv(neg),6,0.03109
v(infin),6,0.03109
v(imp),6,0.03109
n(prop),5,0.02591
"v(fin,pres,aux_cop)",5,0.02591
"pron(pers,3,sing)",5,0.02591
art(indef),4,0.02073
pron(dem),3,0.01554
interj(),2,0.01036
"pron(pers,2,sing)",2,0.01036
"pron(pers,3,sing)+pron(pers,3,sing)",2,0.01036
"v(fin,past,lex)",2,0.01036
pronadv(inter),1,0.00518
"pron(pers,3,plu)",1,0.00518
art(def)+n(sing),1,0.00518
pron(indef),1,0.00518
pronadv(rel),1,0.00518
conj(subord),1,0.00518
num(indef),1,0.00518
n(plu),1,0.00518
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00518
