POS,Nombre d'apparitions,Frequence d'apparition
n(sing),135,0.23979
adp(),56,0.09947
pron(poss),47,0.08348
"pron(pers,1,sing)",29,0.05151
adv(gener),28,0.04973
adj(),27,0.04796
v(infin),24,0.04263
"v(fin,pres,aux_cop)",21,0.0373
conj(coord),20,0.03552
"v(fin,pres,lex)",19,0.03375
"v(participle,past)",15,0.02664
v(imp),13,0.02309
n(prop),12,0.02131
n(plu),12,0.02131
interj(),11,0.01954
adv(neg),9,0.01599
"pron(pers,3,sing)",9,0.01599
art(indef),8,0.01421
art(def),7,0.01243
pron(rel),7,0.01243
num(indef),6,0.01066
pron(dem),5,0.00888
"pron(pers,2,plu)",5,0.00888
misc(),5,0.00888
"v(fin,past,lex)",4,0.0071
num(card),4,0.0071
"v(fin,past,aux_cop)",3,0.00533
adv(inter),3,0.00533
conj(subord),2,0.00355
pron(indef),2,0.00355
"pron(pers,2,sing)",2,0.00355
"pron(refl,3,sing)",1,0.00178
pronadv(dem),1,0.00178
conj(comp),1,0.00178
"v(participle,pres)",1,0.00178
"pron(pers,3,sing)+conj(subord)",1,0.00178
adv(rel),1,0.00178
adv(dem),1,0.00178
"pron(pers,3,plu)",1,0.00178
art(def)+pron(rel),1,0.00178
adv(resum),1,0.00178
"pron(pers,1,sing)+adv(neg)",1,0.00178
adv(indef),1,0.00178
v(prtcl),1,0.00178
