POS,Nombre d'apparitions,Frequence d'apparition
n(sing),60,0.29126
adp(),16,0.07767
pron(poss),14,0.06796
conj(coord),14,0.06796
"v(fin,pres,aux_cop)",13,0.06311
"v(fin,pres,lex)",10,0.04854
adj(),10,0.04854
art(indef),7,0.03398
v(infin),5,0.02427
"pron(pers,3,sing)",5,0.02427
adv(gener),5,0.02427
n(prop),5,0.02427
"pron(pers,1,sing)",4,0.01942
misc(),4,0.01942
"v(participle,past)",4,0.01942
art(def),4,0.01942
"pron(pers,2,plu)",4,0.01942
pron(rel),3,0.01456
conj(subord),3,0.01456
adv(neg),2,0.00971
"v(fin,past,lex)",2,0.00971
num(indef),2,0.00971
conj(comp),2,0.00971
pron(dem),2,0.00971
n(plu),1,0.00485
adp()+art(def)+n(sing),1,0.00485
"pron(pers,2,sing)",1,0.00485
"pron(pers,2,plu)+pron(pers,3,sing)",1,0.00485
adv(dem),1,0.00485
adp()+art(def),1,0.00485
