POS,Nombre d'apparitions,Frequence d'apparition
n(sing),149,0.20411
adp(),72,0.09863
adj(),68,0.09315
art(def),50,0.06849
conj(coord),48,0.06575
adv(gener),45,0.06164
v(infin),41,0.05616
"v(fin,pres,aux_cop)",31,0.04247
"v(fin,pres,lex)",31,0.04247
n(plu),24,0.03288
art(indef),20,0.0274
n(prop),18,0.02466
pron(poss),15,0.02055
"v(participle,past)",14,0.01918
pron(rel),13,0.01781
pron(indef),13,0.01781
"pron(pers,3,sing)",9,0.01233
interj(),8,0.01096
num(indef),8,0.01096
adv(neg),7,0.00959
conj(subord),7,0.00959
misc(),4,0.00548
adv(dem),4,0.00548
punc(quest),4,0.00548
"pron(pers,2,plu)",4,0.00548
v(imp),3,0.00411
"pron(pers,2,sing)",2,0.00274
pron(dem),2,0.00274
"v(fin,pres,aux_cop)+pron(pers,3,sing)",2,0.00274
adv(resum),1,0.00137
pron(inter),1,0.00137
num(card),1,0.00137
"v(fin,past,aux_cop)",1,0.00137
art(def)+adj(),1,0.00137
pronadv(rel),1,0.00137
art(def)+n(sing),1,0.00137
adv(inter),1,0.00137
"pron(pers,1,plu)",1,0.00137
"v(fin,past,aux_cop)+pron(pers,3,plu)",1,0.00137
"v(fin,past,lex)",1,0.00137
conj(comp),1,0.00137
pronadv(prep),1,0.00137
"pron(pers,3,plu)",1,0.00137
