POS,Nombre d'apparitions,Frequence d'apparition
n(sing),42,0.22581
"v(fin,pres,lex)",18,0.09677
adp(),15,0.08065
pron(poss),11,0.05914
adj(),10,0.05376
conj(coord),10,0.05376
adv(gener),9,0.04839
art(def),8,0.04301
"pron(pers,3,sing)",7,0.03763
n(prop),7,0.03763
"v(participle,past)",4,0.02151
"pron(pers,1,sing)",4,0.02151
"pron(pers,2,plu)",4,0.02151
v(imp),3,0.01613
adv(neg),3,0.01613
"v(fin,pres,aux_cop)",3,0.01613
pron(dem),3,0.01613
"pron(pers,2,sing)",2,0.01075
pronadv(rel),2,0.01075
interj(),2,0.01075
adv(dem),2,0.01075
n(plu),2,0.01075
"v(fin,past,aux_cop)",2,0.01075
num(indef),2,0.01075
"pron(pers,3,plu)",2,0.01075
v(infin),1,0.00538
conj(subord),1,0.00538
"pron(refl,3,sing)",1,0.00538
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00538
art(def)+pron(rel),1,0.00538
art(def)+n(sing),1,0.00538
adp()+art(def),1,0.00538
art(indef),1,0.00538
pron(indef),1,0.00538
