POS,Nombre d'apparitions,Frequence d'apparition
n(sing),53,0.14402
adp(),46,0.125
v(infin),25,0.06793
adj(),19,0.05163
adv(gener),18,0.04891
"pron(pers,3,sing)",17,0.0462
n(prop),17,0.0462
"v(fin,past,lex)",14,0.03804
conj(coord),14,0.03804
adv(neg),11,0.02989
art(def),11,0.02989
n(plu),11,0.02989
conj(subord),10,0.02717
"v(participle,past)",9,0.02446
"v(fin,pres,lex)",9,0.02446
pron(poss),8,0.02174
art(indef),8,0.02174
"v(fin,past,aux_cop)",8,0.02174
pron(dem),6,0.0163
interj(),5,0.01359
adv(dem),5,0.01359
pron(rel),5,0.01359
"v(fin,pres,aux_cop)",4,0.01087
pronadv(rel),4,0.01087
"pron(pers,2,plu)",3,0.00815
"pron(pers,1,sing)",3,0.00815
art(def)+n(sing),3,0.00815
pron(indef),3,0.00815
adv(indef),2,0.00543
pronadv(dem),2,0.00543
art(def)+n(plu),2,0.00543
"pron(pers,3,plu)+v(fin,pres,aux_cop)",1,0.00272
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00272
"v(fin,past,lex)+pron(pers,1,sing)",1,0.00272
num(card),1,0.00272
"pron(pers,3,plu)",1,0.00272
num(indef),1,0.00272
adp()+art(def),1,0.00272
"pron(pers,2,sing)",1,0.00272
conj(subord)+pron(indef),1,0.00272
"pron(refl,3,sing)",1,0.00272
"pronadv(pers)+v(fin,past,aux_cop)",1,0.00272
"pron(pers,2,sing)+pron(pers,3,sing)",1,0.00272
adv(resum),1,0.00272
