POS,Nombre d'apparitions,Frequence d'apparition
n(sing),78,0.21607
adp(),32,0.08864
adv(gener),28,0.07756
conj(coord),26,0.07202
art(def),21,0.05817
n(prop),19,0.05263
"v(fin,pres,lex)",17,0.04709
v(infin),16,0.04432
"v(fin,pres,aux_cop)",15,0.04155
adj(),15,0.04155
"pron(pers,1,sing)",12,0.03324
adv(neg),8,0.02216
art(indef),7,0.01939
n(plu),6,0.01662
"pron(pers,2,plu)",5,0.01385
interj(),5,0.01385
v(imp),5,0.01385
adv(dem),4,0.01108
pron(poss),4,0.01108
"v(fin,past,aux_cop)",4,0.01108
misc(),4,0.01108
"v(participle,past)",4,0.01108
conj(subord),3,0.00831
"pron(pers,3,sing)",3,0.00831
pron(indef),3,0.00831
"pron(pers,3,plu)",3,0.00831
pron(dem),3,0.00831
"pron(pers,2,sing)",2,0.00554
"pron(pers,1,plu)",2,0.00554
pron(inter),1,0.00277
v(prtcl),1,0.00277
"pron(pers,1,sing)+adv(neg)",1,0.00277
conj(comp),1,0.00277
adp()+art(def)+n(sing),1,0.00277
adv(inter),1,0.00277
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00277
