POS,Nombre d'apparitions,Frequence d'apparition
n(sing),80,0.25157
adp(),31,0.09748
pron(poss),27,0.08491
art(def),19,0.05975
n(prop),18,0.0566
n(plu),17,0.05346
adj(),16,0.05031
adv(gener),12,0.03774
v(infin),10,0.03145
interj(),9,0.0283
"v(fin,past,lex)",9,0.0283
"v(participle,past)",7,0.02201
conj(coord),7,0.02201
adv(neg),6,0.01887
"pron(pers,1,sing)",6,0.01887
art(indef),5,0.01572
"v(fin,pres,lex)",4,0.01258
"v(fin,past,aux_cop)",4,0.01258
"pron(pers,3,sing)",4,0.01258
v(imp),4,0.01258
"v(fin,pres,aux_cop)",3,0.00943
num(card),2,0.00629
punc(quest),2,0.00629
pron(rel),2,0.00629
"pron(pers,2,plu)",2,0.00629
pron(dem),1,0.00314
conj(comp),1,0.00314
conj(subord),1,0.00314
"pron(pers,2,sing)",1,0.00314
adv(dem),1,0.00314
adv(rel),1,0.00314
"v(fin,pres,aux_cop)+pron(indef)",1,0.00314
pronadv(dem),1,0.00314
adv(resum),1,0.00314
pronadv(rel),1,0.00314
misc(),1,0.00314
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00314
