POS,Nombre d'apparitions,Frequence d'apparition
n(sing),30,0.19355
adp(),13,0.08387
adj(),13,0.08387
v(infin),11,0.07097
"v(fin,pres,lex)",9,0.05806
adv(gener),8,0.05161
n(prop),7,0.04516
art(def),7,0.04516
pron(poss),6,0.03871
conj(coord),5,0.03226
"pron(pers,3,sing)",5,0.03226
art(indef),5,0.03226
num(indef),4,0.02581
"v(fin,pres,aux_cop)",4,0.02581
"v(participle,past)",4,0.02581
interj(),3,0.01935
pron(dem),2,0.0129
"pron(pers,3,plu)",2,0.0129
n(plu),2,0.0129
adv(dem),2,0.0129
pron(indef),2,0.0129
misc(),2,0.0129
art(def)+n(sing),1,0.00645
pron(rel),1,0.00645
"pron(pers,2,plu)",1,0.00645
adp()+art(def),1,0.00645
adv(neg),1,0.00645
"pron(pers,3,sing)+adv(neg)",1,0.00645
pron(inter),1,0.00645
pronadv(rel),1,0.00645
conj(subord),1,0.00645
