POS,Nombre d'apparitions,Frequence d'apparition
n(sing),27,0.2
adv(gener),13,0.0963
pron(poss),13,0.0963
"v(fin,pres,lex)",9,0.06667
adp(),8,0.05926
conj(coord),7,0.05185
adj(),6,0.04444
"pron(pers,1,sing)",6,0.04444
"pron(pers,2,plu)",6,0.04444
"v(fin,pres,aux_cop)",6,0.04444
n(plu),5,0.03704
v(infin),5,0.03704
"v(participle,past)",4,0.02963
v(imp),3,0.02222
n(prop),2,0.01481
misc(),2,0.01481
conj(subord),2,0.01481
"v(fin,past,lex)",2,0.01481
num(indef),1,0.00741
adv(dem),1,0.00741
interj(),1,0.00741
art(def),1,0.00741
adv(resum),1,0.00741
pron(dem),1,0.00741
adv(neg),1,0.00741
art(indef),1,0.00741
"pron(pers,2,sing)",1,0.00741
