POS,Nombre d'apparitions,Frequence d'apparition
n(sing),38,0.19689
v(infin),16,0.0829
adj(),16,0.0829
adv(gener),16,0.0829
adp(),15,0.07772
"v(fin,pres,aux_cop)",10,0.05181
"v(fin,pres,lex)",10,0.05181
conj(coord),8,0.04145
n(plu),6,0.03109
"pron(pers,2,sing)",6,0.03109
art(indef),5,0.02591
adv(inter),4,0.02073
interj(),4,0.02073
"pron(pers,3,sing)",3,0.01554
"v(fin,past,lex)",3,0.01554
conj(subord),3,0.01554
v(imp),3,0.01554
adv(neg),3,0.01554
num(card),2,0.01036
adp()+art(def),2,0.01036
pron(indef),2,0.01036
"v(participle,past)",2,0.01036
punc(quest),2,0.01036
pron(rel),1,0.00518
"pron(pers,2,plu)",1,0.00518
adv(dem),1,0.00518
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00518
n(prop),1,0.00518
"pron(pers,3,plu)",1,0.00518
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00518
pron(dem),1,0.00518
art(def)+n(sing),1,0.00518
pron(poss),1,0.00518
adv(),1,0.00518
num(indef),1,0.00518
art(def),1,0.00518
num(ord),1,0.00518
