POS,Nombre d'apparitions,Frequence d'apparition
n(sing),171,0.21951
adv(gener),63,0.08087
adp(),62,0.07959
"v(fin,pres,lex)",48,0.06162
pron(poss),47,0.06033
adj(),40,0.05135
conj(coord),37,0.0475
v(infin),30,0.03851
"v(fin,pres,aux_cop)",29,0.03723
"v(participle,past)",20,0.02567
adv(neg),20,0.02567
"pron(pers,1,sing)",18,0.02311
art(def),15,0.01926
art(indef),15,0.01926
n(prop),15,0.01926
n(plu),14,0.01797
"pron(pers,3,sing)",11,0.01412
v(imp),9,0.01155
art(def)+n(sing),8,0.01027
pron(dem),7,0.00899
conj(subord),7,0.00899
"v(fin,past,lex)",7,0.00899
interj(),6,0.0077
pron(rel),6,0.0077
adp()+art(def),6,0.0077
pron(indef),5,0.00642
pronadv(dem),4,0.00513
art(def)+adj(),4,0.00513
"pron(pers,2,plu)",4,0.00513
num(indef),3,0.00385
"pron(pers,2,sing)",3,0.00385
adv(dem),3,0.00385
"v(fin,past,aux_cop)",3,0.00385
"pron(pers,3,plu)",3,0.00385
art(def)+adp(),3,0.00385
"pron(dem)+v(fin,pres,aux_cop)",3,0.00385
"pron(pers,1,plu)",2,0.00257
"pron(pers,1,sing)+adv(neg)",2,0.00257
"v(fin,pres,aux_cop)+pron(pers,3,sing)",2,0.00257
num(card),2,0.00257
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00128
pronadv(rel),1,0.00128
pron(rel)+pronadv(pers),1,0.00128
"pron(rel)+pron(pers,3,sing)",1,0.00128
"pron(refl,1,sing)",1,0.00128
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00128
"conj(coord)+pron(pers,3,sing)",1,0.00128
conj(comp),1,0.00128
"v(fin,past,lex)+pron(pers,3,plu)",1,0.00128
pron(inter),1,0.00128
misc(),1,0.00128
v(infin)+adp(),1,0.00128
"pron(pers,2,plu)+pron(pers,3,sing)",1,0.00128
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00128
"pron(pers,3,plu)+v(fin,pres,aux_cop)",1,0.00128
adj()+n(sing),1,0.00128
pronadv(prep),1,0.00128
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00128
"pron(refl,3,sing)",1,0.00128
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00128
"pron(pers,3,sing)+conj(subord)",1,0.00128
adv(),1,0.00128
