POS,Nombre d'apparitions,Frequence d'apparition
n(sing),82,0.20449
adv(gener),38,0.09476
adp(),38,0.09476
v(infin),33,0.08229
art(def),25,0.06234
adj(),24,0.05985
"v(fin,pres,lex)",23,0.05736
conj(coord),15,0.03741
"pron(pers,3,sing)",14,0.03491
"v(fin,pres,aux_cop)",14,0.03491
n(plu),11,0.02743
pron(poss),9,0.02244
"pron(pers,2,plu)",7,0.01746
conj(subord),6,0.01496
v(imp),5,0.01247
adv(neg),5,0.01247
art(indef),4,0.00998
"v(participle,past)",4,0.00998
pron(indef),3,0.00748
"pron(pers,1,plu)",3,0.00748
adv(dem),3,0.00748
art(def)+n(sing),3,0.00748
"v(fin,past,lex)",3,0.00748
interj(),3,0.00748
"pron(rel)+pron(pers,3,sing)",2,0.00499
"pron(pers,2,sing)",2,0.00499
pron(rel),2,0.00499
num(ord),2,0.00499
n(prop),2,0.00499
pron(dem),2,0.00499
pronadv(dem),1,0.00249
adv(inter),1,0.00249
conj(subord)+pron(indef),1,0.00249
conj(comp),1,0.00249
pronadv(rel),1,0.00249
"v(fin,past,aux_cop)",1,0.00249
"pron(indef)+v(fin,pres,aux_cop)",1,0.00249
num(indef),1,0.00249
punc(quest),1,0.00249
"pron(pers,3,plu)",1,0.00249
adv(resum),1,0.00249
"pron(pers,3,sing)+interj()",1,0.00249
"v(fin,pres,aux_cop)+pron(indef)",1,0.00249
"pron(indef)+v(fin,past,aux_cop)",1,0.00249
