POS,Nombre d'apparitions,Frequence d'apparition
n(sing),33,0.2129
adv(gener),11,0.07097
v(infin),10,0.06452
"v(fin,pres,aux_cop)",9,0.05806
"v(fin,pres,lex)",9,0.05806
adj(),9,0.05806
"v(participle,past)",8,0.05161
conj(coord),7,0.04516
adp(),7,0.04516
punc(quest),5,0.03226
adv(neg),5,0.03226
"pron(pers,1,plu)",4,0.02581
pron(poss),3,0.01935
pron(rel),3,0.01935
"pron(pers,3,sing)",3,0.01935
"pron(pers,2,sing)",3,0.01935
adv(dem),2,0.0129
n(prop),2,0.0129
conj(subord),2,0.0129
art(def)+adp(),2,0.0129
art(indef),2,0.0129
pron(indef),2,0.0129
v(imp),2,0.0129
pron(dem),2,0.0129
art(def),2,0.0129
"pron(pers,1,sing)",1,0.00645
pron(inter),1,0.00645
n(plu),1,0.00645
interj(),1,0.00645
punc(hyphen),1,0.00645
adv(),1,0.00645
adp()+art(def),1,0.00645
num(card),1,0.00645
