POS,Nombre d'apparitions,Frequence d'apparition
n(sing),23,0.13295
"v(fin,pres,aux_cop)",15,0.08671
"v(fin,pres,lex)",14,0.08092
conj(subord),13,0.07514
art(def),11,0.06358
adv(neg),10,0.0578
adp(),10,0.0578
conj(coord),8,0.04624
adj(),8,0.04624
adv(gener),7,0.04046
v(infin),7,0.04046
misc(),6,0.03468
"pron(pers,3,plu)",5,0.0289
"v(participle,past)",4,0.02312
interj(),4,0.02312
pron(poss),3,0.01734
adv(dem),3,0.01734
"pron(pers,2,plu)",3,0.01734
pron(dem),3,0.01734
n(plu),3,0.01734
adv(inter),2,0.01156
"pron(pers,2,sing)",2,0.01156
"pron(pers,3,sing)",2,0.01156
n(prop),2,0.01156
pronadv(dem),1,0.00578
art(indef),1,0.00578
num(indef),1,0.00578
"pron(pers,1,sing)",1,0.00578
punc(quest),1,0.00578
