POS,Nombre d'apparitions,Frequence d'apparition
n(sing),54,0.1843
adp(),28,0.09556
adv(gener),23,0.0785
v(infin),20,0.06826
art(def),17,0.05802
"v(fin,pres,aux_cop)",15,0.05119
"v(fin,pres,lex)",15,0.05119
adj(),14,0.04778
n(prop),12,0.04096
conj(coord),11,0.03754
"pron(pers,3,sing)",8,0.0273
pron(poss),8,0.0273
adv(neg),8,0.0273
n(plu),8,0.0273
art(indef),6,0.02048
pron(dem),6,0.02048
interj(),4,0.01365
"v(participle,past)",4,0.01365
pron(rel),3,0.01024
"pron(pers,2,plu)",3,0.01024
"pron(pers,1,sing)",3,0.01024
"v(fin,past,aux_cop)",3,0.01024
v(imp),2,0.00683
adv(dem),2,0.00683
conj(comp),2,0.00683
"pron(pers,3,plu)",2,0.00683
adp()+art(def),2,0.00683
conj(subord),2,0.00683
"pron(pers,2,sing)",2,0.00683
"pronadv(rel)+pron(pers,3,sing)",1,0.00341
conj(),1,0.00341
v(prtcl),1,0.00341
num(indef),1,0.00341
pron(dem)+adv(neg),1,0.00341
"v(fin,past,lex)",1,0.00341
