POS,Nombre d'apparitions,Frequence d'apparition
n(sing),69,0.20058
adp(),34,0.09884
"v(fin,pres,lex)",24,0.06977
"pron(pers,3,sing)",21,0.06105
adv(gener),20,0.05814
conj(coord),16,0.04651
art(def),15,0.0436
v(infin),15,0.0436
pron(poss),14,0.0407
adj(),12,0.03488
"v(fin,pres,aux_cop)",10,0.02907
"v(participle,past)",10,0.02907
conj(subord),8,0.02326
pron(indef),7,0.02035
num(indef),7,0.02035
adv(neg),7,0.02035
n(prop),7,0.02035
n(plu),7,0.02035
"v(fin,past,aux_cop)",6,0.01744
pron(dem),5,0.01453
adv(dem),4,0.01163
art(indef),3,0.00872
interj(),3,0.00872
"pron(pers,3,plu)",3,0.00872
adp()+art(def),2,0.00581
"pron(pers,1,sing)",2,0.00581
adv(indef),1,0.00291
"pron(pers,1,plu)",1,0.00291
"v(fin,past,lex)",1,0.00291
pron(inter),1,0.00291
pronadv(dem),1,0.00291
num(card),1,0.00291
pron(dem)+adp(),1,0.00291
adv(resum),1,0.00291
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00291
"pron(pers,2,plu)+v(fin,pres,aux_cop)",1,0.00291
art(def)+n(sing),1,0.00291
misc(),1,0.00291
pron(rel),1,0.00291
