POS,Nombre d'apparitions,Frequence d'apparition
n(sing),46,0.22222
pron(poss),18,0.08696
v(infin),13,0.0628
"pron(pers,1,sing)",12,0.05797
adj(),12,0.05797
"v(fin,pres,aux_cop)",12,0.05797
adp(),11,0.05314
conj(coord),11,0.05314
art(def),9,0.04348
adv(gener),7,0.03382
"v(fin,pres,lex)",6,0.02899
n(plu),6,0.02899
n(prop),6,0.02899
"v(participle,past)",5,0.02415
interj(),5,0.02415
"pron(pers,2,plu)",4,0.01932
"pron(pers,3,sing)",3,0.01449
num(indef),3,0.01449
pron(inter),2,0.00966
art(indef),2,0.00966
"pron(pers,1,sing)+adv(neg)",2,0.00966
punc(quest),2,0.00966
adp()+art(def),1,0.00483
conj(subord),1,0.00483
pron(indef),1,0.00483
pron(dem),1,0.00483
pronadv(rel),1,0.00483
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00483
adv(neg),1,0.00483
"pron(refl,1,sing)",1,0.00483
"pron(pers,3,sing)+v(fin,pres,lex)+pron(pers,3,sing)",1,0.00483
adv(dem),1,0.00483
