POS,Nombre d'apparitions,Frequence d'apparition
n(sing),93,0.23846
adp(),51,0.13077
adj(),27,0.06923
"v(fin,pres,lex)",22,0.05641
conj(coord),22,0.05641
adv(gener),17,0.04359
pron(poss),15,0.03846
art(indef),14,0.0359
"v(participle,past)",14,0.0359
n(prop),13,0.03333
art(def),12,0.03077
v(infin),9,0.02308
n(plu),9,0.02308
"v(fin,pres,aux_cop)",8,0.02051
"pron(pers,3,sing)",8,0.02051
pron(dem),6,0.01538
adv(neg),6,0.01538
v(imp),5,0.01282
"pron(refl,3,sing)",4,0.01026
pron(indef),4,0.01026
conj(subord),4,0.01026
num(indef),3,0.00769
adp()+art(def),2,0.00513
"v(fin,past,lex)",2,0.00513
misc(),2,0.00513
punc(quest),2,0.00513
pronadv(prep),2,0.00513
pronadv(rel),2,0.00513
interj(),1,0.00256
"pron(pers,1,sing)",1,0.00256
adv(rel),1,0.00256
"adv(neg)+v(fin,pres,lex)",1,0.00256
"pron(pers,3,plu)",1,0.00256
art(indef)+adp(),1,0.00256
"pronadv(rel)+pron(pers,3,sing)",1,0.00256
"v(fin,past,aux_cop)",1,0.00256
"pron(pers,3,sing)+pron(pers,1,sing)+v(fin,pres,aux_cop)",1,0.00256
adv(dem),1,0.00256
pron(indef)+adp(),1,0.00256
"art(def)+pron(pers,3,sing)",1,0.00256
