POS,Nombre d'apparitions,Frequence d'apparition
n(sing),36,0.16364
adp(),16,0.07273
n(prop),15,0.06818
adj(),13,0.05909
adv(gener),13,0.05909
conj(coord),13,0.05909
"pron(pers,3,sing)",12,0.05455
"v(fin,pres,lex)",11,0.05
pron(poss),9,0.04091
v(infin),8,0.03636
"v(fin,past,aux_cop)",6,0.02727
n(plu),6,0.02727
"v(participle,past)",5,0.02273
art(def),5,0.02273
adv(neg),5,0.02273
conj(subord),4,0.01818
adv(dem),4,0.01818
"v(fin,pres,aux_cop)",4,0.01818
"v(fin,past,lex)",4,0.01818
"pron(pers,2,plu)",3,0.01364
num(indef),3,0.01364
"pron(pers,1,sing)",3,0.01364
interj(),3,0.01364
pron(dem),2,0.00909
adp()+art(def),2,0.00909
pron(indef),2,0.00909
v(imp),2,0.00909
v(prtcl),2,0.00909
art(indef),2,0.00909
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00455
pron(rel),1,0.00455
art(def)+n(sing)+adp(),1,0.00455
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00455
"pron(pers,2,sing)",1,0.00455
art(def)+n(sing),1,0.00455
conj(comp),1,0.00455
