POS,Nombre d'apparitions,Frequence d'apparition
n(sing),119,0.2271
adp(),49,0.09351
pron(poss),39,0.07443
adv(gener),31,0.05916
"pron(pers,1,sing)",28,0.05344
"v(fin,pres,lex)",22,0.04198
conj(coord),20,0.03817
"v(fin,past,lex)",19,0.03626
n(prop),18,0.03435
v(infin),17,0.03244
art(indef),17,0.03244
adj(),16,0.03053
art(def),14,0.02672
"pron(pers,3,sing)",12,0.0229
interj(),11,0.02099
"v(fin,pres,aux_cop)",10,0.01908
adv(dem),9,0.01718
"v(fin,past,aux_cop)",8,0.01527
conj(subord),7,0.01336
"v(participle,past)",7,0.01336
adv(neg),7,0.01336
"pron(pers,2,plu)",6,0.01145
n(plu),5,0.00954
num(indef),4,0.00763
v(imp),4,0.00763
"pron(pers,2,sing)",3,0.00573
pron(indef),3,0.00573
pron(dem),3,0.00573
conj(comp),3,0.00573
pronadv(rel),2,0.00382
"pron(pers,3,plu)",2,0.00382
pron(rel),2,0.00382
adp()+art(def),1,0.00191
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00191
"pron(pers,1,plu)",1,0.00191
"pron(pers,2,plu)+v(fin,pres,lex)",1,0.00191
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00191
num(card),1,0.00191
"v(participle,pres)",1,0.00191
