POS,Nombre d'apparitions,Frequence d'apparition
n(sing),98,0.16198
adj(),50,0.08264
adv(gener),48,0.07934
v(infin),42,0.06942
"v(fin,pres,aux_cop)",40,0.06612
adp(),40,0.06612
conj(coord),34,0.0562
pron(poss),31,0.05124
"pron(pers,1,plu)",28,0.04628
adv(neg),23,0.03802
art(indef),18,0.02975
"v(fin,pres,lex)",16,0.02645
"v(participle,past)",14,0.02314
num(indef),10,0.01653
v(imp),9,0.01488
conj(subord),9,0.01488
n(plu),9,0.01488
pron(indef),7,0.01157
art(def),7,0.01157
"pron(pers,3,sing)",7,0.01157
"pron(pers,2,plu)",5,0.00826
adv(dem),5,0.00826
"v(fin,past,aux_cop)",4,0.00661
"pron(pers,2,sing)",4,0.00661
pron(inter),3,0.00496
adv(resum),3,0.00496
n(prop),3,0.00496
"pron(pers,3,plu)",3,0.00496
pron(rel),3,0.00496
pron(dem),3,0.00496
conj(comp),3,0.00496
interj(),3,0.00496
art(def)+adp(),3,0.00496
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00331
conj(subord)+pron(indef),2,0.00331
"pron(pers,1,sing)",2,0.00331
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00165
"conj(subord)+pron(pers,3,plu)",1,0.00165
conj(subord)+pronadv(pers),1,0.00165
num(card),1,0.00165
"conj(subord)+pron(pers,3,sing)",1,0.00165
"pron(rel)+pron(pers,3,sing)",1,0.00165
art(def)+n(sing),1,0.00165
adv(inter),1,0.00165
"pron(refl,2,sing)",1,0.00165
"adv(gener)+v(fin,pres,aux_cop)",1,0.00165
adp()+art(def),1,0.00165
pronadv(rel),1,0.00165
"v(fin,pres,lex)+pron(indef)",1,0.00165
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00165
