POS,Nombre d'apparitions,Frequence d'apparition
n(sing),105,0.23918
adp(),50,0.1139
n(prop),28,0.06378
"v(fin,pres,lex)",25,0.05695
adj(),23,0.05239
adv(gener),23,0.05239
pron(poss),18,0.041
art(def),18,0.041
conj(coord),16,0.03645
"v(participle,past)",13,0.02961
art(indef),9,0.0205
pron(indef),9,0.0205
"v(fin,pres,aux_cop)",8,0.01822
"v(fin,past,lex)",8,0.01822
adv(neg),7,0.01595
num(indef),7,0.01595
v(infin),7,0.01595
"pron(pers,1,plu)",7,0.01595
"pron(pers,2,plu)",5,0.01139
n(plu),5,0.01139
interj(),5,0.01139
v(imp),5,0.01139
misc(),4,0.00911
"pron(pers,3,sing)",4,0.00911
adv(dem),4,0.00911
pron(dem),4,0.00911
conj(subord),3,0.00683
adv(rel),2,0.00456
num(card),2,0.00456
conj(comp),2,0.00456
"pron(refl,3,sing)",2,0.00456
"pron(pers,3,plu)",1,0.00228
art(def)+n(sing),1,0.00228
art(def)+n(plu),1,0.00228
"conj(coord)+pron(pers,3,plu)",1,0.00228
num(ord),1,0.00228
adp()+art(def),1,0.00228
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00228
adv(inter),1,0.00228
"v(fin,past,aux_cop)",1,0.00228
"pron(pers,1,sing)",1,0.00228
"v(participle,pres)",1,0.00228
