POS,Nombre d'apparitions,Frequence d'apparition
n(sing),141,0.235
adp(),60,0.1
conj(coord),43,0.07167
adv(gener),42,0.07
"v(fin,pres,lex)",42,0.07
art(def),33,0.055
adj(),28,0.04667
pron(poss),27,0.045
n(prop),22,0.03667
art(indef),18,0.03
v(imp),15,0.025
"v(participle,past)",15,0.025
adv(neg),14,0.02333
n(plu),10,0.01667
"pron(pers,1,plu)",10,0.01667
"pron(pers,3,sing)",9,0.015
pron(indef),6,0.01
adv(dem),5,0.00833
"v(fin,pres,aux_cop)",5,0.00833
"pron(pers,1,sing)",5,0.00833
"v(fin,past,lex)",4,0.00667
v(infin),4,0.00667
pron(rel),4,0.00667
pron(dem),4,0.00667
num(indef),3,0.005
conj(comp),3,0.005
pronadv(rel),3,0.005
pronadv(prep),3,0.005
pronadv(dem),3,0.005
interj(),2,0.00333
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00333
"pron(pers,2,plu)",2,0.00333
adv(resum),2,0.00333
misc(),1,0.00167
n(sing)+adp(),1,0.00167
num(ord),1,0.00167
art(def)+n(sing),1,0.00167
"v(fin,pres,lex)+pron(indef)",1,0.00167
num(card),1,0.00167
art(def)+pron(dem),1,0.00167
art(def)+adp(),1,0.00167
"v(fin,past,aux_cop)",1,0.00167
"pron(refl,3,sing)",1,0.00167
v(prtcl),1,0.00167
