POS,Nombre d'apparitions,Frequence d'apparition
n(sing),47,0.16319
adp(),34,0.11806
v(infin),22,0.07639
"v(fin,pres,aux_cop)",18,0.0625
adv(gener),16,0.05556
"v(fin,pres,lex)",15,0.05208
adj(),13,0.04514
n(plu),11,0.03819
"pron(pers,1,plu)",10,0.03472
conj(coord),8,0.02778
pron(poss),8,0.02778
conj(subord),8,0.02778
adv(neg),7,0.02431
n(prop),7,0.02431
art(def),7,0.02431
"pron(pers,3,sing)",6,0.02083
adv(dem),6,0.02083
pron(indef),6,0.02083
num(indef),6,0.02083
art(indef),4,0.01389
"pron(pers,1,sing)",3,0.01042
num(card),3,0.01042
"v(participle,past)",3,0.01042
"pron(pers,3,plu)",2,0.00694
"pron(pers,2,plu)",2,0.00694
pronadv(dem),2,0.00694
adp()+art(def),2,0.00694
pron(dem),2,0.00694
"conj(subord)+pron(pers,3,plu)",2,0.00694
art(def)+n(sing),1,0.00347
art(def)+adj(),1,0.00347
v(imp),1,0.00347
"pron(pers,2,sing)",1,0.00347
pron(rel),1,0.00347
"v(fin,past,aux_cop)",1,0.00347
"pron(refl,3,plu)",1,0.00347
punc(quest),1,0.00347
