POS,Nombre d'apparitions,Frequence d'apparition
n(sing),26,0.13684
"v(fin,pres,lex)",20,0.10526
adp(),16,0.08421
adv(gener),15,0.07895
pron(poss),10,0.05263
"pron(pers,2,sing)",10,0.05263
adv(neg),8,0.04211
"pron(pers,3,sing)",8,0.04211
"v(fin,pres,aux_cop)",7,0.03684
conj(coord),7,0.03684
"pron(pers,2,plu)",6,0.03158
adj(),5,0.02632
conj(subord),5,0.02632
adv(dem),4,0.02105
art(def),4,0.02105
art(indef),4,0.02105
"v(participle,past)",4,0.02105
v(imp),4,0.02105
n(plu),4,0.02105
v(infin),3,0.01579
num(indef),2,0.01053
interj(),2,0.01053
n(prop),2,0.01053
pron(dem),2,0.01053
pron(rel),2,0.01053
pron(indef),2,0.01053
punc(quest),1,0.00526
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00526
"pron(pers,1,sing)",1,0.00526
num(card),1,0.00526
pron(inter),1,0.00526
"pron(pers,2,sing)+v(fin,pres,lex)",1,0.00526
n(sing)+adp(),1,0.00526
adp()+art(def),1,0.00526
