POS,Nombre d'apparitions,Frequence d'apparition
n(sing),64,0.21769
adp(),25,0.08503
conj(coord),20,0.06803
"v(fin,pres,lex)",20,0.06803
adj(),19,0.06463
pron(poss),15,0.05102
art(def),14,0.04762
adv(gener),14,0.04762
n(prop),13,0.04422
"v(fin,pres,aux_cop)",9,0.03061
n(plu),9,0.03061
art(indef),8,0.02721
"pron(pers,2,plu)",7,0.02381
"pron(pers,1,sing)",6,0.02041
"pron(pers,3,sing)",6,0.02041
num(indef),5,0.01701
pron(rel),5,0.01701
"v(participle,past)",5,0.01701
interj(),5,0.01701
adv(neg),4,0.01361
"pron(refl,3,sing)",3,0.0102
v(infin),3,0.0102
conj(comp),2,0.0068
pron(dem),2,0.0068
v(imp),2,0.0068
"pron(pers,2,sing)",1,0.0034
"v(fin,past,lex)",1,0.0034
misc(),1,0.0034
pronadv(dem),1,0.0034
pronadv(prep),1,0.0034
adv(inter),1,0.0034
"v(fin,past,aux_cop)",1,0.0034
num(card),1,0.0034
"pron(pers,1,plu)",1,0.0034
