POS,Nombre d'apparitions,Frequence d'apparition
n(sing),26,0.17931
n(prop),13,0.08966
adp(),11,0.07586
"v(fin,past,lex)",10,0.06897
"pron(pers,3,sing)",9,0.06207
art(def),7,0.04828
pron(poss),7,0.04828
adj(),6,0.04138
"pron(pers,1,sing)",5,0.03448
"v(fin,pres,lex)",5,0.03448
pron(indef),5,0.03448
adv(gener),5,0.03448
art(indef),4,0.02759
"v(fin,past,aux_cop)",4,0.02759
conj(coord),3,0.02069
num(card),2,0.01379
conj(subord),2,0.01379
v(imp),2,0.01379
"v(fin,pres,aux_cop)",2,0.01379
adv(dem),2,0.01379
"v(participle,pres)",1,0.0069
num(indef),1,0.0069
"pron(pers,2,plu)",1,0.0069
pron(rel),1,0.0069
adv(neg),1,0.0069
v(infin),1,0.0069
art(def)+n(sing)+adp(),1,0.0069
adp()+n(sing),1,0.0069
punc(quest),1,0.0069
adp()+n(prop),1,0.0069
"pron(refl,3,sing)",1,0.0069
"v(participle,past)",1,0.0069
pronadv(prep),1,0.0069
pronadv(pers),1,0.0069
pronadv(dem),1,0.0069
