POS,Nombre d'apparitions,Frequence d'apparition
n(sing),18,0.17476
adp(),11,0.1068
art(def),8,0.07767
conj(coord),7,0.06796
adj(),6,0.05825
"v(fin,pres,lex)",6,0.05825
v(infin),5,0.04854
"pron(refl,3,sing)",5,0.04854
n(prop),4,0.03883
pron(poss),4,0.03883
adv(neg),2,0.01942
"pron(pers,3,sing)",2,0.01942
pron(dem),2,0.01942
interj(),2,0.01942
pron(rel),2,0.01942
adv(dem),2,0.01942
conj(subord),2,0.01942
pron(indef),2,0.01942
"v(fin,pres,aux_cop)",2,0.01942
adv(gener),2,0.01942
"v(fin,past,lex)",1,0.00971
num(indef),1,0.00971
"v(participle,past)",1,0.00971
n(plu),1,0.00971
punc(quest),1,0.00971
"pron(pers,2,plu)",1,0.00971
art(indef),1,0.00971
pronadv(dem),1,0.00971
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00971
