POS,Nombre d'apparitions,Frequence d'apparition
n(sing),49,0.17376
adv(gener),22,0.07801
conj(coord),21,0.07447
adj(),18,0.06383
adp(),17,0.06028
"v(fin,pres,lex)",16,0.05674
"v(fin,pres,aux_cop)",16,0.05674
"pron(pers,1,sing)",16,0.05674
v(infin),15,0.05319
"pron(pers,2,plu)",12,0.04255
interj(),8,0.02837
n(prop),7,0.02482
art(indef),7,0.02482
adv(neg),6,0.02128
n(plu),5,0.01773
pron(dem),5,0.01773
conj(subord),5,0.01773
art(def),5,0.01773
pron(poss),4,0.01418
v(imp),4,0.01418
punc(quest),3,0.01064
misc(),3,0.01064
pron(indef),3,0.01064
pron(inter),2,0.00709
num(indef),2,0.00709
"v(participle,past)",2,0.00709
pronadv(dem),1,0.00355
"pron(pers,3,plu)",1,0.00355
adv(dem),1,0.00355
conj(comp),1,0.00355
"v(fin,past,lex)",1,0.00355
pron(rel),1,0.00355
"pron(pers,2,sing)",1,0.00355
adv(resum),1,0.00355
"pron(pers,3,sing)",1,0.00355
