POS,Nombre d'apparitions,Frequence d'apparition
n(sing),40,0.18605
adp(),20,0.09302
conj(coord),15,0.06977
adj(),14,0.06512
pron(poss),13,0.06047
"v(participle,past)",12,0.05581
"v(fin,pres,aux_cop)",11,0.05116
v(infin),9,0.04186
"v(fin,pres,lex)",7,0.03256
adv(gener),7,0.03256
n(plu),7,0.03256
adv(neg),7,0.03256
art(indef),5,0.02326
pron(dem),4,0.0186
pron(rel),4,0.0186
"pron(pers,2,sing)",4,0.0186
art(def),3,0.01395
num(indef),3,0.01395
"pron(pers,3,sing)",3,0.01395
conj(subord),2,0.0093
punc(quest),2,0.0093
conj(comp),2,0.0093
"pron(pers,3,plu)",2,0.0093
v(imp),2,0.0093
"pron(pers,2,plu)",2,0.0093
adv(dem),2,0.0093
interj(),2,0.0093
n(prop),2,0.0093
misc(),1,0.00465
pron(indef),1,0.00465
pron(inter),1,0.00465
adp()+art(def),1,0.00465
"conj(subord)+pron(pers,3,sing)",1,0.00465
"pronadv(pers)+v(fin,pres,lex)",1,0.00465
"pron(pers,3,sing)+pron(indef)",1,0.00465
"pron(pers,1,sing)",1,0.00465
adv(resum),1,0.00465
