POS,Nombre d'apparitions,Frequence d'apparition
n(sing),54,0.1806
adp(),23,0.07692
n(prop),20,0.06689
v(infin),18,0.0602
adv(gener),17,0.05686
conj(coord),15,0.05017
"pron(pers,1,sing)",13,0.04348
"v(fin,pres,aux_cop)",12,0.04013
art(def),11,0.03679
pron(poss),10,0.03344
"v(fin,pres,lex)",9,0.0301
n(plu),9,0.0301
"v(fin,past,aux_cop)",8,0.02676
adj(),8,0.02676
pron(dem),7,0.02341
interj(),6,0.02007
art(indef),5,0.01672
"v(fin,past,lex)",5,0.01672
adv(neg),5,0.01672
num(card),5,0.01672
"pron(pers,2,plu)",5,0.01672
num(indef),5,0.01672
"pron(pers,3,sing)",4,0.01338
adv(dem),4,0.01338
conj(subord),4,0.01338
pron(indef),3,0.01003
"pron(pers,3,plu)",3,0.01003
pron(rel),2,0.00669
conj(comp),2,0.00669
"v(participle,past)",2,0.00669
pron(inter),2,0.00669
v(imp),1,0.00334
art(def)+n(sing),1,0.00334
"pron(refl,2,plu)",1,0.00334
