POS,Nombre d'apparitions,Frequence d'apparition
n(sing),44,0.15017
adv(gener),21,0.07167
adj(),20,0.06826
adp(),20,0.06826
n(plu),17,0.05802
"v(fin,pres,aux_cop)",16,0.05461
pron(poss),14,0.04778
art(def),14,0.04778
conj(coord),14,0.04778
n(prop),13,0.04437
v(infin),12,0.04096
art(indef),10,0.03413
"v(fin,pres,lex)",9,0.03072
"pron(pers,1,sing)",7,0.02389
conj(subord),6,0.02048
"v(participle,past)",6,0.02048
"pron(pers,3,sing)",5,0.01706
"pron(pers,2,plu)",4,0.01365
"v(participle,pres)",3,0.01024
"pron(pers,3,plu)",3,0.01024
pron(rel),3,0.01024
"v(fin,past,aux_cop)",3,0.01024
num(card),3,0.01024
conj(comp),3,0.01024
pron(indef),2,0.00683
v(imp),2,0.00683
"v(fin,past,lex)",2,0.00683
adv(neg),2,0.00683
"pron(pers,1,plu)",2,0.00683
pron(dem),2,0.00683
"pron(pers,2,sing)",2,0.00683
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00341
num(indef),1,0.00341
adv(dem),1,0.00341
interj(),1,0.00341
punc(quest),1,0.00341
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00341
art(def)+n(sing),1,0.00341
adp()+art(def)+n(sing),1,0.00341
pronadv(dem),1,0.00341
