POS,Nombre d'apparitions,Frequence d'apparition
n(sing),19,0.15447
"v(fin,pres,aux_cop)",11,0.08943
pron(poss),10,0.0813
adp(),10,0.0813
adv(gener),9,0.07317
"v(fin,pres,lex)",8,0.06504
v(infin),6,0.04878
"pron(pers,2,plu)",6,0.04878
adj(),6,0.04878
conj(coord),6,0.04878
adv(neg),4,0.03252
n(plu),4,0.03252
"v(participle,past)",4,0.03252
"pron(pers,3,sing)",3,0.02439
pron(rel),2,0.01626
pron(dem),2,0.01626
art(def)+n(sing),2,0.01626
"pron(pers,1,plu)",1,0.00813
art(indef),1,0.00813
v(imp),1,0.00813
art(def),1,0.00813
misc(latin),1,0.00813
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00813
conj(subord),1,0.00813
"v(fin,past,lex)",1,0.00813
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00813
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00813
"pron(pers,1,sing)",1,0.00813
