POS,Nombre d'apparitions,Frequence d'apparition
n(sing),40,0.23952
v(infin),16,0.09581
"pron(pers,1,sing)",11,0.06587
adp(),10,0.05988
adj(),9,0.05389
n(prop),9,0.05389
adv(gener),8,0.0479
art(indef),8,0.0479
art(def),8,0.0479
conj(coord),7,0.04192
adv(neg),4,0.02395
"v(fin,past,aux_cop)",4,0.02395
"v(fin,pres,aux_cop)",4,0.02395
conj(comp),3,0.01796
pron(poss),3,0.01796
"v(fin,pres,lex)",3,0.01796
num(indef),3,0.01796
interj(),2,0.01198
adv(dem),2,0.01198
"pron(pers,2,plu)",2,0.01198
"v(fin,past,lex)",2,0.01198
pronadv(dem),2,0.01198
"v(participle,past)",1,0.00599
"v(fin,pres,lex)+pron(indef)",1,0.00599
pron(indef),1,0.00599
pron(indef)+adv(neg),1,0.00599
conj(subord),1,0.00599
"pron(pers,3,sing)",1,0.00599
"pron(pers,3,plu)",1,0.00599
