POS,Nombre d'apparitions,Frequence d'apparition
n(sing),49,0.20675
v(infin),21,0.08861
adp(),21,0.08861
conj(coord),19,0.08017
adv(gener),17,0.07173
adj(),13,0.05485
pron(poss),12,0.05063
"v(fin,pres,lex)",10,0.04219
art(def),10,0.04219
"pron(pers,2,plu)",9,0.03797
n(prop),7,0.02954
"v(fin,pres,aux_cop)",6,0.02532
"pron(pers,1,sing)",5,0.0211
n(plu),5,0.0211
interj(),5,0.0211
adv(neg),5,0.0211
pron(indef),3,0.01266
pron(inter),2,0.00844
conj(subord),2,0.00844
num(indef),2,0.00844
art(indef),2,0.00844
pronadv(dem),1,0.00422
"pron(pers,3,sing)",1,0.00422
conj(comp),1,0.00422
adv(inter),1,0.00422
"pron(pers,3,sing)+interj()",1,0.00422
v(imp),1,0.00422
"v(participle,past)",1,0.00422
"v(fin,past,lex)",1,0.00422
"pron(dem)+v(fin,pres,aux_cop)",1,0.00422
pron(rel),1,0.00422
"v(fin,past,aux_cop)",1,0.00422
pron(dem),1,0.00422
