POS,Nombre d'apparitions,Frequence d'apparition
n(sing),19,0.152
"v(fin,pres,lex)",10,0.08
adp(),9,0.072
adv(gener),8,0.064
adj(),8,0.064
"v(fin,pres,aux_cop)",8,0.064
v(infin),8,0.064
conj(coord),6,0.048
pron(poss),5,0.04
"pron(pers,2,plu)",5,0.04
art(def),4,0.032
art(indef),4,0.032
"pron(pers,3,sing)",3,0.024
interj(),3,0.024
pron(rel),3,0.024
"v(participle,past)",3,0.024
conj(subord),2,0.016
v(imp),2,0.016
pron(indef),2,0.016
num(indef),2,0.016
"pron(refl,1,plu)",1,0.008
"pron(pers,2,sing)",1,0.008
adv(neg),1,0.008
punc(quest),1,0.008
n(plu),1,0.008
pron(inter),1,0.008
"v(fin,past,lex)",1,0.008
adv(dem),1,0.008
"pron(pers,1,plu)",1,0.008
n(prop),1,0.008
pronadv(rel),1,0.008
