POS,Nombre d'apparitions,Frequence d'apparition
n(sing),39,0.1789
adp(),19,0.08716
adv(gener),18,0.08257
pron(poss),16,0.07339
adj(),14,0.06422
"v(fin,pres,lex)",13,0.05963
conj(coord),12,0.05505
v(infin),11,0.05046
"v(fin,pres,aux_cop)",10,0.04587
"pron(pers,1,plu)",9,0.04128
art(indef),6,0.02752
art(def),6,0.02752
num(indef),5,0.02294
n(plu),5,0.02294
"v(participle,past)",5,0.02294
v(imp),4,0.01835
"pron(pers,2,sing)",4,0.01835
adv(neg),3,0.01376
conj(subord),3,0.01376
pron(rel),2,0.00917
"pron(pers,3,sing)",2,0.00917
pronadv(dem),1,0.00459
interj(),1,0.00459
num(card),1,0.00459
pron(indef),1,0.00459
"pron(pers,2,plu)",1,0.00459
pron(dem),1,0.00459
"v(fin,past,lex)",1,0.00459
"conj(comp)+pron(pers,3,sing)",1,0.00459
"pron(pers,1,sing)",1,0.00459
art(def)+adp(),1,0.00459
"pron(pers,3,sing)+adv(neg)",1,0.00459
"pron(pers,3,plu)",1,0.00459
