POS,Nombre d'apparitions,Frequence d'apparition
n(sing),23,0.1133
adv(gener),18,0.08867
v(infin),18,0.08867
adp(),17,0.08374
"v(fin,pres,aux_cop)",15,0.07389
pron(poss),14,0.06897
adj(),10,0.04926
"pron(pers,1,sing)",9,0.04433
conj(coord),8,0.03941
n(plu),6,0.02956
"v(fin,pres,lex)",6,0.02956
art(def),5,0.02463
"v(participle,past)",5,0.02463
v(imp),5,0.02463
adv(neg),4,0.0197
adv(dem),4,0.0197
interj(),4,0.0197
art(indef),3,0.01478
n(prop),3,0.01478
conj(subord),3,0.01478
"pron(pers,2,sing)",3,0.01478
misc(),3,0.01478
pron(rel),2,0.00985
pronadv(prep),2,0.00985
"pron(pers,1,plu)",2,0.00985
"pron(pers,2,plu)",2,0.00985
punc(quest),1,0.00493
"pron(refl,2,sing)",1,0.00493
pronadv(rel),1,0.00493
"v(fin,past,lex)",1,0.00493
num(indef),1,0.00493
"v(participle,pres)",1,0.00493
num(card),1,0.00493
pron(indef),1,0.00493
"v(fin,past,aux_cop)",1,0.00493
