POS,Nombre d'apparitions,Frequence d'apparition
n(sing),86,0.21027
adp(),44,0.10758
"v(fin,pres,lex)",35,0.08557
"pron(pers,3,sing)",34,0.08313
adv(gener),23,0.05623
adj(),18,0.04401
art(def),17,0.04156
conj(coord),16,0.03912
art(indef),16,0.03912
adv(neg),15,0.03667
pron(poss),14,0.03423
"v(fin,pres,aux_cop)",14,0.03423
n(prop),10,0.02445
interj(),10,0.02445
"v(participle,past)",9,0.022
conj(subord),7,0.01711
v(imp),6,0.01467
pron(indef),5,0.01222
"v(fin,past,lex)",5,0.01222
v(infin),3,0.00733
"v(fin,past,aux_cop)",2,0.00489
pron(dem),2,0.00489
misc(),2,0.00489
pron(rel),2,0.00489
n(plu),2,0.00489
num(indef),2,0.00489
pron(inter),2,0.00489
"pron(pers,2,plu)",1,0.00244
pronadv(dem),1,0.00244
"adv(rel)+pron(pers,3,sing)",1,0.00244
art(def)+adp(),1,0.00244
num(ord),1,0.00244
"pron(pers,2,sing)",1,0.00244
adv(resum),1,0.00244
"pron(pers,3,sing)+v(imp)",1,0.00244
