POS,Nombre d'apparitions,Frequence d'apparition
n(sing),46,0.19574
adp(),19,0.08085
pron(poss),13,0.05532
"v(fin,pres,lex)",12,0.05106
adj(),12,0.05106
v(infin),11,0.04681
conj(coord),10,0.04255
"v(fin,pres,aux_cop)",8,0.03404
adv(gener),8,0.03404
n(plu),7,0.02979
punc(quest),7,0.02979
"pron(pers,2,sing)",6,0.02553
art(indef),6,0.02553
art(def),6,0.02553
v(imp),6,0.02553
"v(participle,past)",6,0.02553
"pron(pers,2,plu)",5,0.02128
"pron(pers,1,plu)",5,0.02128
adv(dem),4,0.01702
conj(subord),4,0.01702
num(indef),4,0.01702
art(def)+adp(),3,0.01277
pron(indef),2,0.00851
pronadv(rel),2,0.00851
pron(dem),2,0.00851
pron(rel),2,0.00851
n(prop),2,0.00851
"v(fin,past,aux_cop)",2,0.00851
"art(def)+pron(pers,3,sing)",2,0.00851
conj(comp)+art(def),2,0.00851
adv(neg),2,0.00851
adv(),1,0.00426
interj(),1,0.00426
"pron(pers,1,sing)",1,0.00426
adv(resum),1,0.00426
"pron(pers,3,sing)+conj(coord)",1,0.00426
"pron(pers,3,plu)",1,0.00426
"v(fin,past,lex)",1,0.00426
misc(),1,0.00426
v(prtcl),1,0.00426
