POS,Nombre d'apparitions,Frequence d'apparition
n(sing),18,0.12766
adp(),16,0.11348
"pron(pers,1,sing)",12,0.08511
adv(gener),10,0.07092
adj(),9,0.06383
"v(fin,pres,lex)",8,0.05674
pron(poss),8,0.05674
conj(coord),7,0.04965
n(plu),6,0.04255
"v(fin,pres,aux_cop)",5,0.03546
adv(neg),5,0.03546
v(infin),4,0.02837
n(prop),4,0.02837
art(def),3,0.02128
v(imp),3,0.02128
"pron(pers,2,plu)",2,0.01418
num(indef),2,0.01418
"pron(pers,3,sing)",2,0.01418
conj(subord),2,0.01418
"v(fin,past,lex)",2,0.01418
"pron(pers,1,plu)",2,0.01418
interj(),1,0.00709
"v(participle,past)",1,0.00709
"pron(refl,2,sing)",1,0.00709
pron(indef),1,0.00709
pronadv(rel),1,0.00709
art(indef),1,0.00709
"pron(pers,3,plu)",1,0.00709
"pron(refl,3,sing)",1,0.00709
pronadv(dem),1,0.00709
pronadv(prep),1,0.00709
v(prtcl),1,0.00709
