POS,Nombre d'apparitions,Frequence d'apparition
n(sing),28,0.15642
"v(fin,pres,lex)",14,0.07821
adp(),14,0.07821
adv(gener),13,0.07263
adj(),10,0.05587
conj(coord),9,0.05028
"pron(pers,3,sing)",9,0.05028
pron(poss),8,0.04469
art(def),7,0.03911
"v(fin,pres,aux_cop)",6,0.03352
v(infin),6,0.03352
n(plu),5,0.02793
punc(quest),5,0.02793
"v(participle,past)",4,0.02235
art(indef),4,0.02235
"pron(pers,1,sing)",4,0.02235
pron(rel),3,0.01676
pron(indef),3,0.01676
"pron(pers,1,plu)",3,0.01676
n(prop),3,0.01676
"pron(pers,2,plu)",2,0.01117
adp()+art(def),2,0.01117
"v(fin,past,lex)",2,0.01117
conj(subord),2,0.01117
adv(neg),2,0.01117
num(indef),1,0.00559
art(def)+n(sing),1,0.00559
"v(infin,subs)",1,0.00559
pron(dem),1,0.00559
num(ord),1,0.00559
pronadv(prep),1,0.00559
"pron(pers,3,plu)",1,0.00559
conj(comp),1,0.00559
"pron(pers,3,sing)+interj()",1,0.00559
adv(resum),1,0.00559
"pron(pers,2,sing)",1,0.00559
