POS,Nombre d'apparitions,Frequence d'apparition
n(sing),36,0.20112
adp(),18,0.10056
n(prop),15,0.0838
conj(coord),13,0.07263
pron(poss),11,0.06145
"v(fin,pres,lex)",10,0.05587
adj(),10,0.05587
"v(fin,pres,aux_cop)",7,0.03911
art(def),7,0.03911
"pron(pers,1,sing)",6,0.03352
adv(gener),5,0.02793
art(indef),5,0.02793
conj(subord),5,0.02793
"pron(pers,2,plu)",5,0.02793
"v(participle,past)",4,0.02235
"pron(pers,3,sing)",3,0.01676
"v(fin,past,aux_cop)",2,0.01117
adv(neg),2,0.01117
"v(fin,past,lex)",2,0.01117
n(plu),2,0.01117
"pron(pers,2,sing)",1,0.00559
pron(dem),1,0.00559
"pron(pers,3,sing)+adv(neg)",1,0.00559
num(indef),1,0.00559
pron(rel),1,0.00559
misc(),1,0.00559
pronadv(dem),1,0.00559
interj(),1,0.00559
"pron(pers,3,plu)",1,0.00559
v(infin),1,0.00559
art(def)+adp(),1,0.00559
