POS,Nombre d'apparitions,Frequence d'apparition
n(sing),41,0.18222
adv(gener),21,0.09333
adp(),19,0.08444
adj(),19,0.08444
"v(fin,pres,lex)",14,0.06222
art(def),10,0.04444
v(infin),10,0.04444
conj(coord),9,0.04
n(prop),8,0.03556
pron(poss),7,0.03111
"pron(pers,1,plu)",7,0.03111
"v(participle,past)",6,0.02667
"v(fin,pres,aux_cop)",6,0.02667
conj(subord),5,0.02222
n(plu),5,0.02222
art(def)+n(sing),4,0.01778
art(def)+adp(),4,0.01778
pronadv(rel),3,0.01333
adv(dem),3,0.01333
adv(neg),3,0.01333
"pron(pers,3,sing)",3,0.01333
art(indef),3,0.01333
interj(),2,0.00889
pron(dem),2,0.00889
"v(fin,past,aux_cop)",2,0.00889
"v(fin,past,lex)",1,0.00444
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00444
num(ord),1,0.00444
"pron(pers,2,plu)+pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00444
conj(comp),1,0.00444
v(imp),1,0.00444
adp()+art(def),1,0.00444
art(def)+adj(),1,0.00444
pron(rel),1,0.00444
