POS,Nombre d'apparitions,Frequence d'apparition
v(infin),13,0.12621
n(sing),11,0.1068
"v(fin,pres,aux_cop)",7,0.06796
"pron(pers,2,plu)",7,0.06796
adv(gener),7,0.06796
adp(),6,0.05825
"v(fin,pres,lex)",5,0.04854
adv(neg),5,0.04854
conj(coord),5,0.04854
adj(),4,0.03883
pron(poss),3,0.02913
pron(rel),3,0.02913
adv(dem),2,0.01942
pronadv(dem),2,0.01942
n(plu),2,0.01942
"pron(pers,1,sing)",2,0.01942
v(imp),2,0.01942
art(indef),2,0.01942
"pron(pers,1,plu)",1,0.00971
"pron(pers,3,plu)",1,0.00971
"pron(pers,1,sing)+pron(pers,3,plu)",1,0.00971
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00971
pronadv(prep),1,0.00971
"pron(pers,3,sing)",1,0.00971
"pron(pers,3,sing)+adv(neg)",1,0.00971
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00971
"pronadv(pers)+v(fin,pres,aux_cop)",1,0.00971
"v(fin,past,aux_cop)",1,0.00971
art(def)+n(sing),1,0.00971
pron(dem),1,0.00971
"pron(pers,3,sing)+pron(pers,1,sing)",1,0.00971
adp()+art(def),1,0.00971
num(indef),1,0.00971
