POS,Nombre d'apparitions,Frequence d'apparition
n(sing),62,0.14188
adp(),43,0.0984
v(infin),36,0.08238
adv(gener),30,0.06865
"pron(pers,1,plu)",23,0.05263
adj(),22,0.05034
n(plu),21,0.04805
"v(fin,pres,aux_cop)",15,0.03432
art(def),14,0.03204
"v(fin,pres,lex)",13,0.02975
pron(poss),13,0.02975
"v(fin,past,lex)",11,0.02517
"v(participle,past)",10,0.02288
n(prop),10,0.02288
"v(fin,past,aux_cop)",9,0.02059
conj(coord),9,0.02059
"pron(pers,3,sing)",9,0.02059
adv(neg),8,0.01831
art(indef),8,0.01831
"pron(pers,1,sing)",8,0.01831
pron(dem),7,0.01602
conj(subord),6,0.01373
"pron(pers,2,plu)",5,0.01144
"pron(pers,3,plu)",5,0.01144
num(indef),5,0.01144
adv(dem),4,0.00915
"pron(pers,2,sing)",3,0.00686
pron(indef),3,0.00686
v(imp),2,0.00458
"pron(refl,3,sing)",2,0.00458
pron(rel),2,0.00458
num(card),2,0.00458
pronadv(dem),2,0.00458
misc(),1,0.00229
art(def)+n(plu),1,0.00229
"pron(refl,3,plu)",1,0.00229
n(plu)+num(card),1,0.00229
art(def)+adp(),1,0.00229
"pron(indef)+v(fin,pres,lex)",1,0.00229
interj(),1,0.00229
pronadv(prep),1,0.00229
v(prtcl),1,0.00229
conj(comp),1,0.00229
"v(fin,past,aux_cop)+pron(pers,3,plu)",1,0.00229
punc(quest),1,0.00229
"pron(refl,2,plu)",1,0.00229
"v(fin,pres,aux_cop)+pron(indef)",1,0.00229
art(def)+n(sing),1,0.00229
