POS,Nombre d'apparitions,Frequence d'apparition
n(sing),63,0.2342
conj(coord),23,0.0855
art(indef),18,0.06691
adj(),16,0.05948
"pron(pers,1,sing)",16,0.05948
"v(fin,pres,lex)",15,0.05576
art(def),14,0.05204
pron(poss),12,0.04461
adp(),11,0.04089
n(plu),8,0.02974
adv(gener),8,0.02974
"v(fin,past,lex)",6,0.0223
interj(),6,0.0223
n(prop),6,0.0223
adv(neg),4,0.01487
v(infin),4,0.01487
num(indef),4,0.01487
v(imp),4,0.01487
pron(rel),4,0.01487
"v(fin,pres,aux_cop)",4,0.01487
"v(participle,past)",4,0.01487
"pron(pers,3,sing)",3,0.01115
misc(),3,0.01115
pron(indef),3,0.01115
pron(dem),1,0.00372
punc(hyphen),1,0.00372
"pron(pers,2,sing)",1,0.00372
adv(rel),1,0.00372
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00372
"pron(dem)+v(fin,pres,aux_cop)",1,0.00372
pronadv(dem),1,0.00372
conj(comp),1,0.00372
conj(subord),1,0.00372
"pron(pers,3,plu)",1,0.00372
