POS,Nombre d'apparitions,Frequence d'apparition
n(sing),51,0.20732
conj(coord),23,0.0935
adp(),20,0.0813
v(infin),19,0.07724
adv(gener),18,0.07317
"v(fin,pres,aux_cop)",18,0.07317
"v(fin,pres,lex)",11,0.04472
"pron(pers,2,plu)",9,0.03659
"pron(pers,3,sing)",8,0.03252
adj(),8,0.03252
art(def),7,0.02846
pron(poss),7,0.02846
"v(participle,past)",5,0.02033
n(prop),5,0.02033
art(indef),4,0.01626
interj(),4,0.01626
n(plu),3,0.0122
num(indef),3,0.0122
adv(neg),2,0.00813
pron(rel),2,0.00813
pron(indef),2,0.00813
v(imp),2,0.00813
"v(fin,past,aux_cop)",2,0.00813
"pron(pers,2,sing)",2,0.00813
pron(rel)+adv(gener),1,0.00407
adv(inter),1,0.00407
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00407
"pron(refl,3,sing)",1,0.00407
art(def)+n(plu),1,0.00407
art(def)+n(sing),1,0.00407
num(card),1,0.00407
conj(subord),1,0.00407
adv(dem),1,0.00407
v(prtcl),1,0.00407
"pron(pers,1,sing)",1,0.00407
