POS,Nombre d'apparitions,Frequence d'apparition
n(sing),55,0.23305
adp(),25,0.10593
adj(),18,0.07627
pron(poss),13,0.05508
adv(gener),13,0.05508
"v(fin,pres,lex)",12,0.05085
conj(coord),12,0.05085
art(def),10,0.04237
"v(fin,pres,aux_cop)",9,0.03814
art(indef),9,0.03814
v(infin),9,0.03814
n(prop),8,0.0339
num(indef),5,0.02119
n(plu),5,0.02119
"v(participle,past)",4,0.01695
pron(rel),4,0.01695
"pron(pers,3,sing)",3,0.01271
"pron(pers,1,sing)",3,0.01271
art(def)+n(sing),2,0.00847
pron(indef),2,0.00847
adv(neg),2,0.00847
pron(dem),2,0.00847
pronadv(rel),2,0.00847
"v(fin,past,lex)",1,0.00424
adv(resum),1,0.00424
adp()+art(def),1,0.00424
adv(inter),1,0.00424
"pron(pers,2,sing)",1,0.00424
"pron(poss,2,sing)",1,0.00424
misc(),1,0.00424
"pron(pers,2,plu)",1,0.00424
"pron(refl,2,plu)",1,0.00424
