POS,Nombre d'apparitions,Frequence d'apparition
n(sing),47,0.34307
adp(),11,0.08029
v(infin),10,0.07299
conj(coord),9,0.06569
pron(poss),7,0.05109
"v(fin,pres,lex)",6,0.0438
adv(gener),6,0.0438
conj(comp),5,0.0365
adj(),4,0.0292
"pron(pers,3,sing)",4,0.0292
"v(fin,pres,aux_cop)",3,0.0219
art(indef),2,0.0146
pron(dem),2,0.0146
v(imp),2,0.0146
art(def),2,0.0146
n(prop),2,0.0146
"pron(pers,1,sing)",2,0.0146
conj(subord),1,0.0073
punc(quest),1,0.0073
v(prtcl),1,0.0073
adv(inter),1,0.0073
"v(participle,past)",1,0.0073
"v(fin,past,aux_cop)",1,0.0073
pron(rel),1,0.0073
n(plu),1,0.0073
adv(neg),1,0.0073
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.0073
"pron(pers,1,sing)+interj()",1,0.0073
"pron(pers,3,sing)+interj()",1,0.0073
"pron(pers,2,plu)",1,0.0073
