POS,Nombre d'apparitions,Frequence d'apparition
n(sing),49,0.16172
adp(),31,0.10231
pron(poss),28,0.09241
v(infin),21,0.06931
"pron(pers,1,sing)",19,0.06271
adv(gener),15,0.0495
conj(coord),14,0.0462
"v(fin,pres,lex)",13,0.0429
"v(fin,pres,aux_cop)",12,0.0396
adj(),11,0.0363
adv(neg),10,0.033
"v(participle,past)",10,0.033
v(imp),8,0.0264
"pron(pers,2,plu)",8,0.0264
"pron(pers,2,sing)",7,0.0231
n(prop),6,0.0198
art(def),6,0.0198
conj(subord),4,0.0132
misc(),4,0.0132
art(indef),4,0.0132
"v(fin,past,lex)",3,0.0099
pron(indef),3,0.0099
"v(fin,past,aux_cop)",3,0.0099
interj(),2,0.0066
punc(quest),2,0.0066
n(plu),2,0.0066
pronadv(rel),2,0.0066
art(def)+adj(),1,0.0033
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.0033
pronadv(dem),1,0.0033
"pron(pers,3,sing)",1,0.0033
pron(rel),1,0.0033
"pron(pers,1,plu)",1,0.0033
