POS,Nombre d'apparitions,Frequence d'apparition
n(sing),57,0.21269
adp(),24,0.08955
pron(poss),23,0.08582
"pron(pers,1,sing)",19,0.0709
conj(coord),18,0.06716
adj(),16,0.0597
"v(fin,pres,lex)",11,0.04104
adv(gener),11,0.04104
"v(participle,past)",9,0.03358
"v(fin,pres,aux_cop)",7,0.02612
v(infin),7,0.02612
art(def),7,0.02612
n(prop),6,0.02239
adv(neg),6,0.02239
pron(dem),5,0.01866
conj(subord),5,0.01866
v(imp),4,0.01493
"v(fin,past,lex)",4,0.01493
n(plu),4,0.01493
interj(),3,0.01119
"pron(pers,3,sing)",3,0.01119
misc(),3,0.01119
adv(dem),2,0.00746
"pron(pers,2,plu)",2,0.00746
pron(rel),2,0.00746
num(card),1,0.00373
"pron(refl,1,sing)",1,0.00373
"v(participle,pres)",1,0.00373
pron(indef),1,0.00373
art(def)+n(sing),1,0.00373
art(indef),1,0.00373
"pron(pers,2,sing)",1,0.00373
num(ord)+n(sing),1,0.00373
"pron(refl,3,sing)",1,0.00373
"v(fin,past,aux_cop)",1,0.00373
