POS,Nombre d'apparitions,Frequence d'apparition
n(sing),36,0.17225
adp(),18,0.08612
n(plu),15,0.07177
n(prop),14,0.06699
conj(coord),14,0.06699
"pron(pers,1,sing)",14,0.06699
adv(gener),12,0.05742
pron(poss),11,0.05263
adj(),10,0.04785
"v(fin,pres,lex)",8,0.03828
art(def),7,0.03349
"v(participle,past)",7,0.03349
"v(fin,pres,aux_cop)",6,0.02871
adv(neg),6,0.02871
v(infin),6,0.02871
"pron(pers,2,plu)",5,0.02392
misc(),3,0.01435
"pron(pers,3,sing)",3,0.01435
num(indef),2,0.00957
"v(fin,past,aux_cop)",2,0.00957
adp()+art(def),1,0.00478
"pron(pers,1,plu)",1,0.00478
art(indef),1,0.00478
v(imp),1,0.00478
adv(inter),1,0.00478
interj(),1,0.00478
"v(fin,past,lex)",1,0.00478
conj(subord),1,0.00478
num(card),1,0.00478
adv(dem),1,0.00478
