POS,Nombre d'apparitions,Frequence d'apparition
n(sing),33,0.13415
adp(),22,0.08943
"pron(pers,1,sing)",17,0.06911
adv(gener),14,0.05691
adj(),12,0.04878
"v(fin,pres,lex)",12,0.04878
n(prop),11,0.04472
conj(coord),10,0.04065
art(def),9,0.03659
"v(fin,past,aux_cop)",7,0.02846
"v(participle,past)",7,0.02846
"pron(pers,3,sing)",7,0.02846
num(card),7,0.02846
interj(),6,0.02439
"v(fin,past,lex)",5,0.02033
"pron(pers,2,plu)",5,0.02033
pron(poss),5,0.02033
pron(indef),5,0.02033
v(infin),5,0.02033
adv(neg),4,0.01626
n(plu),4,0.01626
"pron(pers,1,plu)",4,0.01626
conj(subord),4,0.01626
pron(dem),3,0.0122
pronadv(rel),3,0.0122
v(imp),2,0.00813
adv(dem),2,0.00813
pron(rel),2,0.00813
"v(fin,pres,aux_cop)",2,0.00813
misc(),2,0.00813
"pron(pers,2,sing)",2,0.00813
pron(inter),2,0.00813
adv(inter),1,0.00407
punc(quest),1,0.00407
art(indef),1,0.00407
conj(comp),1,0.00407
num(indef),1,0.00407
art(def)+n(sing),1,0.00407
"v(fin,pres,lex)+pronadv(pers)",1,0.00407
"pron(rel)+pron(pers,3,plu)",1,0.00407
"pronadv(pers)+v(fin,pres,lex)",1,0.00407
"pron(pers,3,plu)+pron(pers,3,sing)",1,0.00407
"pron(pers,3,plu)",1,0.00407
