POS,Nombre d'apparitions,Frequence d'apparition
n(sing),111,0.18317
adp(),46,0.07591
adv(gener),44,0.07261
"v(fin,pres,lex)",30,0.0495
"v(fin,pres,aux_cop)",29,0.04785
art(def),26,0.0429
pron(poss),26,0.0429
adj(),23,0.03795
conj(coord),22,0.0363
"v(participle,past)",21,0.03465
adv(neg),21,0.03465
v(infin),21,0.03465
"pron(pers,2,plu)",21,0.03465
"pron(pers,1,plu)",17,0.02805
conj(subord),13,0.02145
n(plu),11,0.01815
pron(dem),10,0.0165
"v(fin,past,lex)",9,0.01485
pron(indef),9,0.01485
art(indef),9,0.01485
"v(fin,past,aux_cop)",8,0.0132
n(prop),8,0.0132
num(indef),7,0.01155
adv(dem),6,0.0099
interj(),6,0.0099
"pron(pers,3,sing)",5,0.00825
"pron(pers,1,sing)",4,0.0066
"pron(pers,3,sing)+v(fin,pres,aux_cop)",4,0.0066
adv(resum),4,0.0066
punc(quest),3,0.00495
v(imp),3,0.00495
pron(rel),3,0.00495
pron(inter),2,0.0033
"pron(refl,3,sing)",2,0.0033
"pron(pers,3,plu)",2,0.0033
n(sing)+adj(),2,0.0033
adp()+n(prop),1,0.00165
conj(comp),1,0.00165
"pron(refl,1,plu)",1,0.00165
num(rod)+art(def),1,0.00165
num(ord),1,0.00165
adp()+art(def),1,0.00165
"conj(subord)+pron(pers,3,sing)",1,0.00165
"pron(pers,3,sing)+conj(subord)",1,0.00165
n(prop)+adp(),1,0.00165
"pron(pers,2,sing)",1,0.00165
"pron(refl,2,sing)",1,0.00165
adv(inter),1,0.00165
v(prtcl),1,0.00165
pronadv(rel),1,0.00165
art(def)+n(sing),1,0.00165
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00165
"pron(rel)+pron(pers,3,sing)",1,0.00165
misc(),1,0.00165
