POS,Nombre d'apparitions,Frequence d'apparition
n(sing),61,0.17039
adv(gener),27,0.07542
"v(fin,pres,lex)",25,0.06983
adj(),24,0.06704
adp(),22,0.06145
v(infin),21,0.05866
"v(fin,pres,aux_cop)",20,0.05587
"pron(pers,2,plu)",16,0.04469
conj(coord),15,0.0419
pron(dem),10,0.02793
pron(poss),10,0.02793
n(plu),9,0.02514
adv(neg),9,0.02514
"pron(pers,1,sing)",8,0.02235
"v(participle,past)",7,0.01955
v(imp),7,0.01955
art(def),7,0.01955
art(indef),6,0.01676
pron(rel),6,0.01676
adv(dem),5,0.01397
interj(),5,0.01397
conj(subord),5,0.01397
"pron(pers,3,sing)",4,0.01117
"pron(pers,2,sing)",4,0.01117
"pron(pers,1,plu)",4,0.01117
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00559
n(prop),2,0.00559
num(indef),2,0.00559
"v(fin,past,lex)",2,0.00559
n(sing)+art(def),1,0.00279
num(card),1,0.00279
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00279
adv(resum),1,0.00279
adv(inter),1,0.00279
conj(comp),1,0.00279
adp()+art(def),1,0.00279
pron(indef),1,0.00279
"pron(pers,2,sing)+v(fin,pres,lex)",1,0.00279
pronadv(dem),1,0.00279
pronadv(prep),1,0.00279
"v(fin,past,aux_cop)",1,0.00279
art(def)+n(sing),1,0.00279
