POS,Nombre d'apparitions,Frequence d'apparition
n(sing),38,0.19
adp(),19,0.095
adv(gener),15,0.075
conj(coord),12,0.06
"v(fin,pres,lex)",11,0.055
"pron(pers,1,sing)",10,0.05
"pron(pers,3,sing)",9,0.045
adj(),9,0.045
pron(poss),8,0.04
adv(neg),6,0.03
"v(fin,pres,aux_cop)",6,0.03
"pron(pers,2,plu)",6,0.03
art(def),6,0.03
v(infin),6,0.03
art(indef),4,0.02
n(prop),4,0.02
conj(subord),4,0.02
"v(fin,past,lex)",3,0.015
pron(inter),2,0.01
adv(inter),2,0.01
interj(),2,0.01
adv(dem),2,0.01
n(sing)+adp(),1,0.005
pron(dem),1,0.005
"pron(pers,1,sing)+adv(neg)",1,0.005
conj(comp),1,0.005
v(prtcl),1,0.005
"v(fin,past,aux_cop)",1,0.005
num(indef),1,0.005
punc(quest),1,0.005
misc(),1,0.005
"adv(resum)+pron(pers,3,sing)",1,0.005
"pron(pers,2,sing)",1,0.005
pronadv(rel),1,0.005
n(plu),1,0.005
"v(participle,past)",1,0.005
"pron(pers,3,plu)",1,0.005
"pron(pers,3,sing)+pron(pers,3,sing)+v(fin,past,lex)",1,0.005
