POS,Nombre d'apparitions,Frequence d'apparition
n(sing),107,0.22385
adp(),55,0.11506
pron(poss),35,0.07322
adv(gener),29,0.06067
adj(),27,0.05649
conj(coord),26,0.05439
"v(fin,pres,aux_cop)",19,0.03975
"v(fin,pres,lex)",18,0.03766
art(def),17,0.03556
v(infin),16,0.03347
n(prop),12,0.0251
"pron(pers,3,sing)",12,0.0251
"v(participle,past)",11,0.02301
num(indef),11,0.02301
n(plu),11,0.02301
adv(neg),8,0.01674
art(indef),8,0.01674
interj(),7,0.01464
"pron(pers,2,plu)",7,0.01464
v(imp),6,0.01255
pron(rel),5,0.01046
"pron(pers,1,sing)",4,0.00837
adv(dem),3,0.00628
conj(subord),3,0.00628
"pron(pers,3,plu)",3,0.00628
pron(inter),2,0.00418
"pron(pers,1,plu)",2,0.00418
"v(fin,past,lex)",2,0.00418
art(def)+adp(),1,0.00209
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00209
adp()+art(def),1,0.00209
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00209
adv(resum),1,0.00209
conj(comp),1,0.00209
adv(inter),1,0.00209
art(def)+n(sing),1,0.00209
pron(dem),1,0.00209
num(card),1,0.00209
pronadv(dem),1,0.00209
"v(fin,past,aux_cop)",1,0.00209
