POS,Nombre d'apparitions,Frequence d'apparition
n(sing),56,0.18006
adv(gener),28,0.09003
adp(),25,0.08039
adj(),21,0.06752
conj(coord),20,0.06431
"v(fin,pres,lex)",16,0.05145
v(infin),15,0.04823
adv(neg),12,0.03859
"v(fin,pres,aux_cop)",10,0.03215
n(prop),10,0.03215
pron(poss),10,0.03215
art(indef),10,0.03215
"v(participle,past)",10,0.03215
art(def),6,0.01929
pron(rel),4,0.01286
num(indef),4,0.01286
"v(fin,past,lex)",4,0.01286
conj(subord),4,0.01286
adv(dem),3,0.00965
pron(dem),3,0.00965
n(plu),3,0.00965
adv(resum),3,0.00965
pronadv(dem),3,0.00965
pron(indef),3,0.00965
"pron(pers,3,sing)",3,0.00965
"pron(pers,1,plu)",2,0.00643
punc(quest),2,0.00643
num(card),2,0.00643
"v(fin,pres,lex)+pron(pers,3,sing)",2,0.00643
interj(),2,0.00643
"v(fin,past,aux_cop)",2,0.00643
"pron(pers,1,sing)",2,0.00643
art(def)+adp(),2,0.00643
adp()+art(def),1,0.00322
"pron(pers,2,plu)",1,0.00322
conj(comp),1,0.00322
"v(fin,past,aux_cop)+pron(pers,3,sing)",1,0.00322
"pron(pers,2,sing)",1,0.00322
pronadv(rel),1,0.00322
art(def)+adj(),1,0.00322
v(imp),1,0.00322
pronadv(prep),1,0.00322
