POS,Nombre d'apparitions,Frequence d'apparition
n(sing),58,0.20495
adp(),28,0.09894
"pron(pers,1,sing)",20,0.07067
"v(fin,pres,lex)",18,0.0636
adv(gener),15,0.053
v(infin),14,0.04947
"v(fin,pres,aux_cop)",14,0.04947
conj(coord),14,0.04947
pron(poss),13,0.04594
adj(),12,0.0424
"pron(pers,2,plu)",10,0.03534
adv(neg),6,0.0212
"v(participle,past)",5,0.01767
art(def),5,0.01767
conj(subord),5,0.01767
art(indef),4,0.01413
interj(),4,0.01413
v(imp),3,0.0106
n(prop),3,0.0106
"v(fin,past,lex)",3,0.0106
"pron(pers,3,sing)",3,0.0106
n(plu),2,0.00707
adv(dem),2,0.00707
pron(inter),2,0.00707
misc(),2,0.00707
"pron(pers,3,plu)",2,0.00707
pron(dem),2,0.00707
"pron(pers,2,sing)",2,0.00707
adv(inter),2,0.00707
punc(quest),2,0.00707
pronadv(rel),1,0.00353
adv(indef),1,0.00353
pron(rel),1,0.00353
adv(rel),1,0.00353
"pron(pers,3,sing)+adv(neg)+v(fin,pres,aux_cop)",1,0.00353
"pron(pers,1,plu)",1,0.00353
n(sing)+art(def),1,0.00353
adv(resum),1,0.00353
