POS,Nombre d'apparitions,Frequence d'apparition
n(sing),67,0.19088
adp(),34,0.09687
adj(),22,0.06268
adv(gener),20,0.05698
"v(fin,pres,lex)",20,0.05698
pron(poss),17,0.04843
n(prop),16,0.04558
conj(coord),15,0.04274
art(indef),14,0.03989
art(def),14,0.03989
"v(fin,past,aux_cop)",13,0.03704
v(infin),11,0.03134
"pron(pers,3,sing)",10,0.02849
"pron(pers,3,plu)",8,0.02279
pron(dem),6,0.01709
"v(fin,past,lex)",6,0.01709
conj(subord),5,0.01425
n(plu),5,0.01425
"v(fin,pres,aux_cop)",5,0.01425
"pron(pers,1,sing)",4,0.0114
pron(rel),4,0.0114
"pron(pers,2,plu)",4,0.0114
adv(dem),3,0.00855
"pron(pers,2,sing)",3,0.00855
"v(participle,past)",3,0.00855
adv(neg),3,0.00855
num(card),3,0.00855
pron(indef),2,0.0057
interj(),2,0.0057
art(def)+n(sing),1,0.00285
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00285
adv(resum),1,0.00285
art(def)+adp(),1,0.00285
punc(quest),1,0.00285
"pron(pers,3,sing)+conj(subord)",1,0.00285
adp()+art(def),1,0.00285
v(imp),1,0.00285
n(sing)+punc(excl),1,0.00285
"v(fin,pres,lex)+pron(rel)",1,0.00285
pron(inter),1,0.00285
"v(fin,pres,lex)+pron(pers,3,plu)",1,0.00285
