POS,Nombre d'apparitions,Frequence d'apparition
misc(),23,0.23232
n(prop),19,0.19192
n(sing),15,0.15152
adp(),5,0.05051
"v(fin,pres,lex)",5,0.05051
adv(neg),4,0.0404
"pron(pers,3,sing)",4,0.0404
"pron(pers,2,plu)",2,0.0202
"pron(pers,2,plu)+v(fin,pres,lex)",2,0.0202
pron(poss),2,0.0202
interj(),2,0.0202
adv(gener),2,0.0202
conj(coord),2,0.0202
"pron(pers,1,plu)",2,0.0202
"v(fin,pres,aux_cop)",2,0.0202
"pron(pers,1,sing)",1,0.0101
v(infin),1,0.0101
adv(resum),1,0.0101
"v(fin,past,lex)",1,0.0101
v(imp),1,0.0101
"pron(pers,2,plu)+v(fin,pres,aux_cop)",1,0.0101
adv(dem),1,0.0101
"pron(pers,3,sing)+v(fin,past,lex)",1,0.0101
