POS,Nombre d'apparitions,Frequence d'apparition
n(sing),23,0.20721
n(prop),11,0.0991
pron(poss),8,0.07207
adj(),7,0.06306
adp(),7,0.06306
adv(gener),6,0.05405
"pron(pers,1,sing)",6,0.05405
art(def),5,0.04505
n(plu),5,0.04505
"v(fin,pres,lex)",4,0.03604
conj(coord),4,0.03604
art(indef),3,0.02703
"v(participle,past)",3,0.02703
conj(subord),2,0.01802
art(def)+n(sing),2,0.01802
interj(),2,0.01802
"v(fin,pres,aux_cop)",2,0.01802
"pron(pers,2,sing)",2,0.01802
pron(dem),1,0.00901
adv(resum),1,0.00901
pron(rel),1,0.00901
v(prtcl),1,0.00901
"pron(pers,3,plu)",1,0.00901
adv(neg),1,0.00901
num(indef),1,0.00901
"pron(pers,2,plu)",1,0.00901
num(card),1,0.00901
